episode,reward,epsilon
719,201.23866428481392,0.11495132574414137
720,256.05050778632415,0.11460647176690894
721,215.38916264288812,0.11426265235160821
722,-24.559286887724568,0.11391986439455339
723,288.3099069263491,0.11357810480136972
724,255.2839667570494,0.11323737048696561
725,-192.16400798056006,0.11289765837550471
726,260.3019759978288,0.1125589654003782
727,266.71052202221244,0.11222128850417706
728,223.92816608469414,0.11188462463866453
729,289.23156087618395,0.11154897076474853
730,222.29945838177028,0.11121432385245428
731,181.83262936255676,0.11088068088089692
732,265.5314279677112,0.11054803883825423
733,47.84602391832041,0.11021639472173947
734,-14.071032601116201,0.10988574553757426
735,270.51138863716636,0.10955608830096153
736,260.83773576249604,0.10922742003605865
737,86.98452703221609,0.10889973777595047
738,202.23332067824293,0.10857303856262261
739,185.73975132015602,0.10824731944693475
740,228.12521423143673,0.10792257748859395
741,170.39874281155704,0.10759880975612816
742,146.18641357935317,0.10727601332685978
743,221.1591850586721,0.1069541852868792
744,271.57036993825255,0.10663332273101855
745,269.85566664115083,0.1063134227628255
746,302.31893097122594,0.10599448249453702
747,134.4810289230029,0.10567649904705341
748,193.350557385855,0.10535946954991225
749,-184.51881286370326,0.10504339114126252
750,276.89024343007986,0.10472826096783873
751,247.78884144636118,0.10441407618493521
752,76.88019683838726,0.10410083395638041
753,269.08700023422546,0.10378853145451127
754,304.7260004883618,0.10347716586014773
755,239.74442556902142,0.10316673436256728
756,225.59109882001047,0.10285723415947957
757,269.42254918439306,0.10254866245700113
758,299.3456117038674,0.10224101646963013
759,128.83045570454945,0.10193429342022124
760,242.95548115310936,0.10162849053996058
761,37.59340086891697,0.10132360506834069
762,251.88312573376854,0.10101963425313566
763,291.581589382609,0.10071657535037626
764,-110.45965023823726,0.10041442562432513
765,249.12314229231526,0.10011318234745216
766,275.16617600767074,0.0998128428004098
767,218.4475259947426,0.09951340427200858
768,256.8059102644127,0.09921486405919255
769,269.126654757398,0.09891721946701497
770,270.070771979905,0.09862046780861393
771,189.77831285167105,0.09832460640518809
772,245.02715893301053,0.09802963258597253
773,185.56206950392342,0.0977355436882146
774,36.12756865934625,0.09744233705714996
775,286.20062372243694,0.09715001004597851
776,118.91367578727784,0.09685856001584058
777,58.304860013860264,0.09656798433579306
778,258.14272197628725,0.09627828038278567
779,274.4990451406039,0.09598944554163731
780,-6.995981064276563,0.0957014772050124
781,247.14165325255016,0.09541437277339737
782,274.93139787954414,0.09512812965507718
783,184.87217523088907,0.09484274526611194
784,-66.90091922444748,0.09455821703031361
785,262.7208918299583,0.09427454237922267
786,221.83921399355458,0.09399171875208501
787,289.6425518713844,0.09370974359582875
788,234.57202509861963,0.09342861436504125
789,239.53441275785298,0.09314832852194613
790,251.85684955722263,0.09286888353638029
791,236.7850305806869,0.09259027688577115
792,212.23328282787048,0.09231250605511383
793,236.92270906745205,0.0920355685369485
794,235.70605962910236,0.09175946183133765
795,261.0769675356677,0.09148418344584364
796,240.26535719941538,0.0912097308955061
797,273.35178675427846,0.09093610170281959
798,245.0933880175859,0.09066329339771112
799,253.64081125860812,0.09039130351751799
800,-1.2795774944314218,0.09012012960696544
801,265.8256884182306,0.08984976921814454
802,265.1482273639025,0.0895802199104901
803,151.91962443035263,0.08931147925075864
804,245.35591746670664,0.08904354481300636
805,167.4967954860127,0.08877641417856734
806,250.10074467836534,0.08851008493603164
807,237.8316298573457,0.08824455468122355
808,268.2594243312837,0.08797982101717988
809,310.1670281631773,0.08771588155412834
810,235.78365830376467,0.08745273390946595
811,219.9818357009001,0.08719037570773755
812,249.4710939203023,0.08692880458061433
813,281.8694311927003,0.08666801816687249
814,265.3691572783084,0.08640801411237187
815,271.4469558438666,0.08614879007003474
816,267.03631006962655,0.08589034369982464
817,258.9934641162278,0.08563267266872517
818,294.5307151931339,0.085375774650719
819,251.42812539536862,0.08511964732676684
820,232.5004516527679,0.08486428838478655
821,246.35061183262462,0.08460969551963218
822,267.89723936534836,0.08435586643307329
823,318.1326633228818,0.08410279883377407
824,253.0280012628337,0.08385049043727275
825,249.75634322029808,0.08359893896596093
826,248.06576576548858,0.08334814214906305
827,272.1886917363125,0.08309809772261587
828,270.39848091240356,0.08284880342944802
829,292.5228835863454,0.08260025701915967
830,236.06337797584197,0.0823524562481022
831,265.0813864080884,0.08210539887935789
832,263.12469794866513,0.08185908268271981
833,283.13882782593,0.08161350543467165
834,242.23953244153876,0.08136866491836764
835,220.06847812036997,0.08112455892361253
836,286.8347248640952,0.0808811852468417
837,-142.7746099928269,0.08063854169110117
838,238.84869623757123,0.08039662606602786
839,266.07433612883096,0.08015543618782978
840,228.09359422652489,0.07991496987926629
841,261.57054526218036,0.07967522496962849
842,221.70603749363363,0.07943619929471961
843,280.68251149033784,0.07919789069683544
844,238.43194837429112,0.07896029702474494
845,295.5785783181798,0.0787234161336707
846,102.19327492824901,0.07848724588526969
847,-15.343907317004366,0.07825178414761388
848,263.1710209479428,0.07801702879517104
849,274.51924175788037,0.07778297770878553
850,-250.72949238724598,0.07754962877565917
851,211.6531630053832,0.0773169798893322
852,226.65038929478663,0.07708502894966421
853,98.58455721939052,0.07685377386281522
854,293.3598939719813,0.07662321254122678
855,215.06055409625733,0.0763933429036031
856,264.95256198422356,0.07616416287489229
857,190.82147845645488,0.07593567038626761
858,275.79375781065636,0.0757078633751088
859,313.17078665419206,0.07548073978498347
860,203.3441470876337,0.07525429756562853
861,245.85475327909495,0.07502853467293165
862,243.91930381458923,0.07480344906891286
863,249.04814717731455,0.07457903872170611
864,264.0873879488023,0.07435530160554099
865,258.8619239462914,0.07413223570072437
866,246.6540059980712,0.0739098389936222
867,-9.37399017776984,0.07368810947664134
868,285.63679929515035,0.07346704514821141
869,249.45581932316097,0.07324664401276677
870,277.00727916272115,0.07302690408072847
871,282.4139854522392,0.07280782336848628
872,279.0176416131322,0.07258939989838081
873,260.75991255070136,0.07237163169868567
874,240.99449369327937,0.07215451680358961
875,284.8317041070111,0.07193805325317884
876,281.7401756395958,0.07172223909341931
877,219.04467979107008,0.07150707237613906
878,255.01683594038937,0.07129255115901063
879,256.701025762267,0.0710786735055336
880,-97.41498403093757,0.07086543748501699
881,272.7701591799586,0.07065284117256193
882,126.19594700644925,0.07044088264904425
883,263.7890190315496,0.07022956000109712
884,292.11436876963876,0.07001887132109383
885,253.85538389002016,0.06980881470713055
886,221.9978880952175,0.06959938826300915
887,276.95803322677284,0.06939059009822013
888,252.83985101094567,0.06918241832792547
889,255.0760399862485,0.0689748710729417
890,257.8047275804562,0.06876794645972288
891,248.9877134309974,0.06856164262034371
892,256.49517283089807,0.06835595769248268
893,270.28383531590043,0.06815088981940523
894,270.27989038410146,0.06794643714994701
895,175.55271340916147,0.06774259783849718
896,254.03795567700502,0.06753937004498169
897,250.42210589142115,0.06733675193484674
898,241.97760505446368,0.0671347416790422
899,226.27381262809527,0.06693333745400507
900,88.69271788549261,0.06673253744164305
901,257.3517165287616,0.06653233982931812
902,212.27673560589193,0.06633274280983018
903,257.59148244571713,0.06613374458140069
904,237.6836262494354,0.06593534334765648
905,247.51642524211573,0.06573753731761352
906,285.13101365610254,0.06554032470566068
907,196.08853298643965,0.0653437037315437
908,310.0011838793672,0.06514767262034907
909,274.2633440009654,0.06495222960248802
910,-170.1959026527473,0.06475737291368056
911,223.79277938170347,0.06456310079493952
912,284.62166132081416,0.06436941149255469
913,133.55353762197868,0.06417630325807702
914,206.0905335905133,0.0639837743483028
915,273.83482090592713,0.06379182302525789
916,260.37438020794735,0.06360044755618212
917,272.04585940316156,0.06340964621351357
918,268.3786686845897,0.06321941727487303
919,-28.07221209827712,0.0630297590230484
920,224.61154862938253,0.06284066974597925
921,246.19242082955577,0.06265214773674131
922,271.6122647489293,0.06246419129353109
923,272.51282142545654,0.0622767987196505
924,288.50517707423603,0.06208996832349155
925,268.7828795877548,0.06190369841852107
926,234.2083183169648,0.06171798732326551
927,282.4597843000515,0.06153283336129571
928,277.3014669741565,0.061348234861211826
929,2.5236755915327507,0.06116419015662819
930,290.0561569520256,0.0609806975861583
931,273.20932144456674,0.06079775549339983
932,266.2172541196139,0.06061536222691963
933,281.5503292913113,0.06043351614023887
934,245.54192427599216,0.060252215591818155
935,280.27775060517865,0.0600714589450427
936,277.307329112277,0.05989124456820757
937,290.49667722604534,0.059711570834502944
938,202.57700978554428,0.05953243612199943
939,276.5175507347727,0.05935383881363344
940,275.35596749817284,0.05917577729719254
941,256.77704378859755,0.05899824996530096
942,284.66670573535725,0.05882125521540506
943,293.4292750908488,0.05864479144975884
944,264.24033739055096,0.05846885707540957
945,262.59609354112,0.05829345050418334
946,30.67581574884551,0.05811857015267079
947,278.03246299420863,0.057944214442212774
948,42.088863973375226,0.05777038179888613
949,280.68208226510046,0.05759707065348948
950,250.40974256393218,0.05742427944152901
951,278.53651309787165,0.057252006603204425
952,279.8499043440451,0.05708025058339481
953,282.04051256022956,0.056909009831644625
954,199.71621570326124,0.05673828280214969
955,273.9204394693685,0.05656806795374324
956,232.4909168898046,0.056398363749882004
957,280.60188170638116,0.05622916865863236
958,-3.923203070570594,0.056060481152656466
959,312.5788952973106,0.0558922997091985
960,256.7823382777416,0.0557246228100709
961,249.08062184424807,0.055557448941640684
962,274.3958608247209,0.05539077659481576
963,-78.69427040721511,0.05522460426503131
964,284.4457923814739,0.05505893045223622
965,-45.26490485530041,0.054893753660879514
966,241.86718472882714,0.054729072399896876
967,275.8775564117616,0.054564885182697184
968,283.5719513004471,0.05440119052714909
969,299.1698927945314,0.05423798695556764
970,23.9281844689406,0.05407527299470094
971,206.43439651793307,0.053913047175716836
972,280.19401733401037,0.05375130803418968
973,29.03781500701041,0.05359005411008711
974,-43.06597023812014,0.053429283947756846
975,274.1967712546968,0.053268996095913575
976,276.4635265429893,0.05310918910762583
977,288.05788361668647,0.052949861540302956
978,251.13358662052318,0.052791011955682046
979,284.6424174180394,0.052632638919815
980,250.72240957822964,0.052474741003055554
981,253.0171966714268,0.052317316780046384
982,281.08308553479907,0.05216036482970624
983,289.7617119482016,0.052003883735217124
984,246.2818564209576,0.051847872084011475
985,287.2765467893521,0.05169232846775944
986,250.4906589620629,0.05153725148235616
987,228.11794944715942,0.051382639727909095
988,-47.06498874560238,0.051228491808725365
989,240.97366716892307,0.05107480633329919
990,24.95011636805097,0.05092158191429929
991,-15.592377881453942,0.05076881716855639
992,-173.89643715186196,0.05061651071705072
993,272.40616035802907,0.05046466118489957
994,260.2742083390566,0.05031326720134487
995,306.6012103556652,0.05016232739974084
996,267.99111768223224,0.050011840417541614
997,252.09624770974938,0.04986180489628899
998,-87.50822079270719,0.04971221948160012
999,-197.56037003439712,0.04956308282315532
